AIRFOIL
  0.9785177986  0.0004158224
  0.9800147170  0.0003971201
  0.9814586437  0.0003775853
  0.9828494192  0.0003573895
  0.9841868901  0.0003366971
  0.9854709087  0.0003156655
  0.9867013333  0.0002944455
  0.9878780279  0.0002731808
  0.9890008628  0.0002520083
  0.9900697139  0.0002310582
  0.9910844633  0.0002104538
  0.9920449989  0.0001903118
  0.9929512148  0.0001707421
  0.9938030107  0.0001518479
  0.9946002928  0.0001337260
  0.9953429730  0.0001164666
  0.9960309693  0.0001001534
  0.9966642058  0.0000848635
  0.9972426125  0.0000706679
  0.9977661256  0.0000576309
  0.9982346874  0.0000458110
  0.9986482460  0.0000352599
  0.9990067558  0.0000260235
  0.9993101773  0.0000181413
  0.9995584769  0.0000116468
  0.9997516273  0.0000065672
  0.9998896070  0.0000029238
  0.9999724010  0.0000007317
